,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,IR_0,IR_1,IR_2,IR_3,IR_4,IR_5,IR_6,IR_7,IR_8,IR_9,IR_10
template,-0.02717781917471384,-0.9371148892241593,-1.9156821031093636,-2.2773636177093,-0.8586139321292978,-0.7082275944079952,-0.9515141782065957,-0.1604448699373007,-0.2560499152150339,-0.453392941036562,-0.41042682972884276,1.2000546283907618,0.9897632189366267,0.6896742776303325,0.5050784380634313,0.6223013164634682,0.24816546420686522,-0.23235288677106614,-0.45931338822096784,-0.6218375254175594,-0.41426716575205513,-0.6137123915929668,0.9318297338603072,0.753880066425767,1.0212148506200622,1.0746600105930728,0.9285174893467057,0.44840656186570255,-0.2786125149783489,-0.5065068890801153,-0.422885569264538,0.042189524416418135,0.12725708245149575
