,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,IR_0,IR_1,IR_2,IR_3,IR_4,IR_5,IR_6,IR_7,IR_8,IR_9,IR_10
template,-4.125,-3.076,-2.667,-2.142,-1.367,-1.087,-0.867,0.108,0.484,0.624,0.979,-0.2,-0.134,-0.119,-0.103,-0.074,-0.064,-0.044,0.012,0.071,0.138,0.197,-0.239,-0.141,-0.076,-0.05,-0.039,-0.032,-0.024,0.023,0.115,0.282,0.533
