,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,IR_0,IR_1,IR_2,IR_3,IR_4,IR_5,IR_6,IR_7,IR_8,IR_9,IR_10
14,0.41841394427967155,-0.21637733928320127,-0.185562835470551,-0.7094139450522539,-0.6612385349100112,-0.6236626991869011,-0.34174063560326096,0.6371790086484079,0.4952035885957152,0.32817167906999756,-0.0580225047973472,-0.34418127760928446,-0.4280912948700036,-0.9083644538629901,-0.6197771422302427,-0.4138580743198638,-0.3152813342138457,-0.784532055760997,1.1809291224480398,0.6157612609286541,0.8240380011109858,0.6447636899664784,-0.8124339144768273,-0.7987154995160307,0.12543406650040348,0.08625776933572175,0.048860678047762035,-0.15823847617084855,-0.5521653043776552,0.683092459082263,0.47245968514740666,0.4273536580338208,1.4059868501328567
15,-0.4922094285967412,-1.0907815744002503,0.45856034803411483,1.2892570803702652,0.5230138484057079,-0.23630092107737236,-0.8730867129199931,-2.12480580496487,-3.6515965058517135,-1.1955395194333995,-0.6997884247176384,-0.004255134779085756,-0.6721482193777024,-0.7261319669383128,-0.3948060261715081,-0.08080684156807856,-0.3879841469132923,-0.757596486541976,-1.460988203896698,-2.1723923267018956,-1.2837154744005734,-1.368798040528634,0.4943246603500028,0.39077303890712056,0.22879338774497956,-0.08945818466558496,-0.3909677276017099,-0.9579069354008478,-1.2998762620690925,-1.8377252072618246,-2.336226112939379,-0.47992185670939363,0.002163953004406012
16,0.6444498003348046,0.23646342322687178,0.05625815492369194,0.24808891828969712,-0.11845619255697348,-0.6345742985702681,-1.045627136550519,-1.963583957165631,-0.6942811257713041,-0.52271432473297,-0.3351383896533881,-0.4315908571941928,-0.11430382050296249,-0.039255670068376235,-0.330528564440441,-0.765412153335637,-1.0423094612083115,-1.0404199633416964,-1.3733416575250714,-0.6929638924489508,0.5605688166720407,-0.22648898188236846,-0.8815136629258228,-0.07250144447873808,-0.6497608428339161,-0.7483930121704859,-0.8857746839573659,-0.9579069354008478,-0.9351392095366841,-1.3562207091961,-1.1342557714000558,1.2319187371457276,0.9195135689497298
17,0.3608567532774369,0.27590000614816934,-0.22733191562955693,-1.0316802809343348,-1.767950583603868,-1.5729718455398303,-1.7828453102445825,-1.5329519163334535,-0.49454309102797,-0.4941702255638608,-0.41405518828669596,-0.04310383681682281,-0.7999875607864965,-1.1046148243972576,-1.2143436632426134,-1.1909776174073623,-1.423999227880406,-1.2424367324843542,-1.9743465469305095,1.4408271184927963,1.0743337263279833,0.1413732573427004,-1.428395004813703,0.32816837899011286,0.17711372712269152,-0.1553516674160751,-0.8307961332511818,-1.1233555821380887,-1.4092973778288147,-1.7102681342444268,1.6621650232016343,1.6342012767016816,0.6554280734503186
18,-0.5703499859176557,-1.3559585974917345,-1.4364368676007726,0.6261321199975222,0.32916301185105135,-0.39997491182787726,-0.8103447406907112,-1.8341822109057158,-2.748303602460217,-0.855728815039243,-0.5909376679820413,-0.4898639102507984,-0.3816042616304419,0.030833747979576564,-0.21804300641107346,-0.26583530420795914,-0.751498210410525,-0.946145471075123,-1.4109044631129113,-2.1581670532956174,-0.4537875434178969,0.054247990157815666,0.02227971261520069,-0.2603154242297621,-0.37413598618171373,-0.37499660991770883,-0.6383712057795381,-1.0130564843132617,-0.9169023569100636,-1.4411920912076983,-2.152251060662952,0.1962551778633792,1.7673670018688932
19,0.5811750075773812,0.7844959376159396,0.32445961699730735,-0.17333629017148564,-0.5273052296540666,-0.9182758825378099,-1.0319023301253631,-1.39294346956043,-0.35442835023787,1.4345953325773704,0.5084549750474892,-0.24705952251494182,-1.1602620683930995,-1.6372944015616981,-2.17850558920862,-2.3196512395106352,-1.7875132913776386,-1.9696971013979214,-2.1371187044778153,2.194766609025547,2.4575469446324436,1.4579328503587348,-1.2787222165075462,-2.4264366573582374,-1.7694868229834895,-2.5275170464337178,-2.9199810600861733,-2.722692500598087,-1.4457710830820556,-1.7102681342444268,-0.31250053789868193,0.05930793035496937,1.7303023709216074
20,-0.24444668587189072,-1.0527048736486524,-1.8299455701514054,-2.4663852185632127,-2.973350330907368,-1.7611969349029115,-0.9103397589311293,-0.4850099056384002,0.05995354273710657,0.5877870572271328,0.03359354878844699,-1.6747493224017775,-1.5089148176898117,-1.41300826380825,-0.9572338163183453,-1.2649890024633148,-1.423999227880406,-1.2559045170938645,-0.20889468430203542,1.554629305743023,1.3509763699888757,0.9545424177349568,-0.6800310632829194,-1.2369481189350862,0.039301298796590084,-0.0016002076649317496,-0.5284141043671701,-0.3512618973642966,-0.807481241150341,-0.4923449920781823,-0.2021155065328256,0.7012481530506399,1.531079979579946
21,-0.25168898142846335,-0.49243341973228544,-1.0187460660107162,-1.8094576877266644,-1.6516400816710743,-1.005568677604746,-1.0691553761364996,-1.6920524240300707,-0.2888427268893126,-0.13668936454120836,-0.1686874408118709,0.4425049386548898,0.11813134569484596,-0.17943450616428144,-0.3948060261715081,-0.8394235383915893,-0.6606196945362169,-1.026952178732186,-1.2856951111534451,1.198997470586065,1.311455992323034,0.2962626212269394,0.8109401740745651,0.04018694337187601,0.17711372712269152,0.02036428658523163,-0.33598917689552626,-0.5718600930139517,-0.6068758622575166,-1.0871446661593716,0.23942461893059927,0.7611625738355693,1.7488346863952502
22,0.17408176260793412,-0.8596016055512639,-1.607909933516691,-0.8767445425294882,-1.0665630113424744,-1.5920671444607228,-1.8965651349101564,-2.3242117746112974,-2.9271734843199195,-0.7565040893561494,-0.5782384130295549,-0.13051341640173117,-0.41646953656011315,-0.38970276030813983,-0.7161933348268434,-1.0984633860874224,-1.078660867558035,-1.3097756555319067,-1.8741790653629364,-2.7556285363593065,-0.0585837667594796,-0.24585015236789842,-0.3288756753338593,0.19043812717269523,-0.04683146890722331,-0.46285458691836207,-0.8582854086042739,-0.8200330631198134,-1.0445603252964066,-1.6252967522328283,-2.2871660989989984,1.0264978658831134,-0.424079302889381
23,0.5461070501455562,0.5777938478215519,0.1266060794020173,-0.8457573948485189,-1.6199190356894029,-0.9400990813045439,-1.2377744265026949,-2.05692292168098,-2.96294746069186,-0.3704791291643878,-0.32243913470090174,-2.0049632897225425,-2.8221735067074287,-3.1091721805687063,-3.1587368806073934,-3.984907403269561,-3.4415022802900483,-3.2087332854728885,-3.8399658911265564,-3.139710918328821,1.917435116532607,1.244959975017906,-0.8930269543339887,-2.2135808136404105,-3.1648376597852654,-4.262712092196622,-3.6072129439134732,-3.8808330277587757,-3.0141404089714117,-3.154781628441601,-2.4588761477903303,0.6584521382042618,1.5403461373167673
24,0.50646501130958,-0.24493486484690008,-0.007494651634790171,-0.4398257602278211,-1.3344296218543636,-0.9155479826919685,-1.1887572606985684,-1.3080898654555675,-0.35442835023787,-0.2032922626024629,-0.29794771443539236,-1.121155318364025,-0.5443088779689078,-1.090596940787667,-1.471453510166882,-1.50552600389516,-1.2422421961317893,-0.946145471075123,-1.0102345368426193,1.298574384430013,1.6276190136497672,0.5673190080243585,-4.220368171293933,-0.5733387238148019,-0.5464015215893405,-0.7044640236701593,-0.8582854086042739,-1.0130564843132617,-0.9898497674165453,-1.0304970781516392,0.6319047304536436,1.745470915302264,0.8453843070551581
25,0.22325313770255834,0.7097024182824441,0.7883162440262644,1.2923557951383622,1.0869435547465267,0.377476544237022,1.8189360330426392,1.1611500139959345,1.961936619845273,0.4124447337597481,0.3161519714812677,-1.3153988285527103,-1.4043189929007984,-0.09532720450673808,-0.4108753916042749,-0.3768523817918877,0.10275983880797222,1.7608792354364886,1.3311803447993995,1.341250204648848,1.2851090738791395,0.7222083719085981,-0.6454911890584216,-1.5374504865367244,-0.6669873963746789,-0.2212451501665652,-0.30849990154243423,0.44840656186570255,1.490362189803832,0.6406067680764638,-0.12852548562225474,1.557168449978201,0.6090972847662113
26,-0.4548544304628407,-0.2707726260711981,-0.7593380944968919,0.06836346174007507,0.4807191204301465,-0.32359371614430815,-0.9162218188276244,0.4377730390019807,-0.09506702154130178,1.01187081631104,1.1656414188386566,-1.2765501265149732,-0.9743139354348528,-0.8522929194246279,0.47293970719789774,0.4927813926155516,0.15728694833255694,-0.29969180981861876,0.2293380475560965,-0.3942331509171064,2.615628455295811,1.9129203567686883,0.2064923751458553,-0.07250144447873808,0.8317227616716729,0.2839382175871922,0.5711569097565099,0.1450840428474271,-0.4245073359913123,0.6406067680764638,-0.31250053789868193,-0.8394083814189692,0.05776089942533479
27,0.7500348460806255,1.1666228273016173,0.8410771873850085,0.5331706769546142,-0.055014100593631335,0.10195865980700483,-0.26331317031665835,1.099631151019909,0.5160717414793472,0.08894494317651133,-0.18365441986301545,-0.11108906538286266,-0.3234954700809898,-0.6560425488903601,-0.6840546039613098,-1.0799605398234344,-0.7151468040608019,-0.6498542096658918,1.2310128632318265,0.8860414556479419,1.416843666098612,0.6738054456947732,-0.20798611554811725,-0.4481294039807858,-1.3043698773828976,-1.978404690179634,-0.995731785369734,-1.2612294544191234,-0.4974547464977939,1.9435012922543071,0.9017348071257364,-0.21458656466184983,-0.35458311986322005
28,0.3783907319933495,0.8402511065736366,1.480803625609779,1.1498149158059032,0.773257655594446,0.7593825226548669,1.656199042572939,1.095388470814666,1.8188407143575112,0.8582763779248813,0.40323257686974545,-0.05281601232625707,0.5481364031607913,0.1569947004658916,-0.1698349101127731,-0.3213438429999234,-0.7151468040608019,1.5857980355128523,0.9555522889210007,0.4735085268658708,0.15219158079167613,-0.32329483431001793,0.5634044087989982,0.16539626320589204,-0.4258156468040018,-0.6166060466695057,-0.8033068578980899,0.20023359175984068,1.016204021511701,0.4989877980571331,-0.11626048213715959,0.7697217768048449,-0.35458311986322005
29,0.2682316048433774,-0.8364836086663648,-1.517776655278837,-1.4004273383378694,-0.7282051875379838,-1.1801542677386183,-0.6436863769566806,-0.2877252760945946,-0.23518176233140195,-0.453392941036562,-0.4086126504499161,-2.6653912243640714,-4.00759285431625,-4.889443398986706,-5.633419157253476,-6.519797341435927,-5.840695099371786,-4.03026814665303,-0.4718343234169145,1.6542062195869711,1.8252209019789762,2.9584235629873037,-2.6372906026711225,-3.4155902840469627,-3.078704892081452,-3.406096816440252,-3.9370842481505774,-3.246613215266018,-2.4487979775461786,1.9435012922543071,3.820805636578378,2.2247862815816983,0.3264794737931567
30,0.18932870062177112,0.6131507842337498,0.047464664363901274,-0.4057398977787552,0.5441612123934886,0.04740066289016975,-0.25154905052366794,0.5502040644409236,-0.1606526448898593,-0.47106309766505816,-0.30384379709190396,-0.1013768898734284,-1.067288001913976,-0.5999710144519979,1.163922420806869,0.9738553954792414,0.6116795277040982,0.22555178995229103,-0.03360159155878269,-0.5791617051987245,-0.9807259122957868,-1.0202969717890953,-0.11012313857870698,-0.009896784561730402,-0.13296423661103624,0.3278672060875186,1.0384745907590736,0.8620281787088055,0.08612453755405956,0.4989877980571331,0.12903958756474296,-0.5740730893714254,-1.1144080542825792
31,0.0665908496103835,-0.040952539391911576,0.1375979426017554,0.5951449723165528,0.0049034307050803095,-0.015341033564190287,0.3523424321831716,0.6223296279300569,0.20901177762019185,0.23710241029236345,-0.1600700892369695,-0.4315908571941928,-0.6953917359974833,-0.5719352472328167,0.05513620594596149,0.0857187748078142,-0.09717289611550603,0.6834564666756483,1.744371206265638,1.198997470586065,2.1413839233057104,1.699947481427859,-0.3634155495583571,-0.660985247698613,0.4010589231526061,0.39376068883800874,0.32375343157868186,0.06235971947880642,0.6879406742325336,2.4108438933180985,1.711225037142015,0.7697217768048449,2.06851712831559
32,0.8011120884269793,1.2318971714472133,1.601714120806901,1.6270169900928304,0.9212892035089111,0.6257154302086213,1.5777715772863363,1.0614470291727212,0.9513217873379558,0.17865496913656867,-0.16823389599213928,1.0252354692209453,0.5365146448509008,0.3392271873905689,0.44080097633236415,0.23374154491971863,0.19363835468228024,1.316442343322642,0.6300079738263885,0.004074504458686581,-0.335226410420372,-0.34265600479554786,1.167852207727708,0.5911079506415462,0.1082075129596408,-0.3091031271672187,-0.8033068578980899,-0.5718600930139517,1.1620988425246643,0.9663303991209247,-0.09173047516696964,-0.7281387428183862,-0.4750431704418988
33,0.5281918979792977,-0.12118558740420708,-0.27569611370840563,0.6540205529103948,-0.12902987455086345,-0.6591253971828436,-1.1162118553084608,-1.1511106978615715,-0.33057903265657634,0.049526901466789314,0.230432000551985,-0.9269118081753397,-0.8232310774062773,-0.5438994800136356,-0.748332065692377,-0.7469093070716488,-0.7878496167602483,-1.080823317170228,-0.8975461200790997,0.7580139949914374,1.1797214001035614,1.0223065144343115,-0.5303582749767625,-0.9865294792670547,-0.9598388065676444,-0.7264285179203226,-1.023221060722826,-1.0406312587694682,-0.9169023569100636,-0.9596875931419737,-0.0549354647116842,1.1206490985451447,2.517925778551431
34,0.29986900122208915,0.1303926139902782,0.02108419268452926,-0.021499266534735613,0.026050794692861028,0.6584502283587224,1.8130539731461441,1.0338696078386407,0.6233936705951686,-0.07688268056783679,-0.14963855838314138,-1.4222327591564865,-0.439713053179894,0.6616385104111514,0.32831541830299665,0.4002671612956114,0.030057026108525585,1.5049913278557892,0.780259196177748,0.2174536055528613,1.8515678204228707,1.0319870996770766,0.6727806771765744,0.027666011388474406,0.1082075129596408,0.21804473483670203,0.6261354604626937,0.6965795319715644,1.8186255370829996,0.85303522310546,1.1102398663723536,0.9751426480674596,0.35891102587203183
35,0.4489078203073455,-0.025993835525212894,1.3840752294520822,1.3822185234131732,1.0552225087648557,0.3992997430037557,0.18176269518481114,0.24473108966341825,-0.3097108797729444,-0.45203369821898537,-0.15553464103965295,0.06373009378695409,-0.5675523945886887,0.4373523726577024,0.5372171689289647,0.1412273135997782,-0.15170000564009076,-0.29969180981861876,0.5674032978466553,0.40238215983447917,-0.1771448997570049,-0.8750881931476207,0.943343025268473,0.2906055830399081,0.039301298796590084,-0.2212451501665652,-0.94075323466355,-1.1785051310505026,-0.6251127148841368,0.6972543560841962,1.4291299569848273,0.7526033708662937,1.0168082251863553
36,0.45691246276460984,1.3012511621019094,1.082898177779252,1.1684072044144849,0.5230138484057079,-0.11354542801449342,1.2287693567609552,0.8005221965502686,1.443213962452137,1.3367298497118534,0.7932811218389683,-2.3448894325527405,-2.6129818571294012,-1.4690797982466122,-1.1339968360787795,-1.3945089263112314,-1.0423094612083115,1.6262013893413838,1.644203724698065,1.7111073132120842,1.3378029107669285,0.6544442752092433,-0.7088142918033341,-2.5641669091756554,-2.441322411073234,-3.0327004141874747,-1.8204100459624941,-0.8200330631198134,0.5967564110994313,0.7114162530861292,0.49698969211759697,1.7711485242100908,0.5164357073979967
37,0.15959717149478908,-0.6624186909447755,-2.302595687740153,-3.4424803705137452,-2.317782047286166,-1.1474194695885171,-1.2475778596635203,-1.7387219062877453,-1.0758702070720023,-0.7755334888022222,-0.2067852056693299,-0.3830299796470215,-1.6251324007887158,-2.029795142630234,-1.6160777990617827,-1.857080082910933,-1.2785936024815125,-0.892274332637081,-1.3733416575250714,-0.42268369772966286,2.562934618408022,2.164615573080577,-1.5032313989667814,-0.2603154242297621,-0.4947218609670525,-0.5946415524193424,-1.380581640313022,-1.316379003331537,-0.6433495675107572,-1.1154684601632376,-1.060665750489485,5.485842612875705,3.463073867707219
38,0.10966344949947293,-0.25581392220449944,-0.7197673869778345,0.4742950963607728,0.26924548055233966,0.2820000496325606,1.1601453246351778,0.6053589071090844,0.8708303405010898,0.31322000807665457,-0.03761298790942278,0.054017918277519825,-0.8580963523359486,-1.4270261474178405,-1.0375806434821793,-0.6358922294877204,0.13911124515769527,1.5049913278557892,1.3061384744075062,1.8391347738685888,2.431200026188549,2.2130184992944018,-0.5476282120890114,-0.9239248193500467,-0.28800321847790034,-0.6824995294199958,-0.7483283071919061,0.5862804341467369,1.0891514320181828,0.9238447081151254,1.7480200475973005,3.414515494311008,3.1202260314448256
39,0.23583186156397382,1.0605520180650234,0.9663844278620253,0.6354282643018133,0.40670334647291395,0.2983674487076111,0.4386126439984344,0.8662837397315369,0.9066043168730302,0.7875957514108967,0.017719480097839118,1.1806302773718933,0.3040794786530924,0.2551198857330255,0.08727493681149506,-0.3583495355278996,-0.07899719294064436,0.010067236200122953,0.6550498442182817,0.08942614489635635,0.12584466234778163,0.5092354965677688,-1.163589302425887,0.10279160328888402,-0.253550111396375,-0.7264285179203226,-0.7208390318388141,-0.18581325062705542,0.12259824280730042,-0.0391642880163238,-0.48421058669001377,-0.12043533199981807,0.08555937263579919
40,-0.0050697590546503035,0.11815367446297907,-0.13939701003165023,-1.1215430092091454,-1.3661506678360342,-1.2456238640388204,-0.8868115193451485,0.4420157192072239,-0.22325710354075512,-0.22096241923095905,-0.2063316608495982,0.6076119223152723,-0.2305214036018664,1.4045863417194502,1.1799917862396356,0.8998440104232892,0.7025580435784063,-0.08420725606645063,0.016482149225003857,-0.9063429935431256,-1.428623525841993,-1.8237855469385869,1.1390689792072932,1.1545498898946178,1.2968397072722648,1.272340458844543,1.0934531414652577,0.44840656186570255,-0.11448084133876506,-0.22326894904145386,-0.7417756598770117,-1.4214341833297106,-1.5499174679131875
41,0.09403533803529007,-1.1274983929821483,0.8366804421051132,1.0692483318353831,1.2138277386732106,2.2351763392552546,1.452287632827772,0.46959314054130424,0.05399121334178316,-0.05513479548661077,0.37465925322665117,0.5007779917114954,0.17624013724429807,0.04485163158916712,0.9228819393153673,0.9183468566872771,1.229653435649394,1.0874900049609635,0.3044636587317761,-0.19507932322920982,-0.7172567278568418,-0.33297541955278287,0.2064923751458553,1.1420289579112162,1.0901210647831128,0.8989440565917659,0.7086032865219698,1.0550515999022536,1.3627042214174891,0.5131496950590662,1.0121198384915928,0.23905119270975728,-0.5538055112048813
42,-14.64479846649056,0.9626405018466292,1.2917435785742801,1.509265828905147,1.4957925918436201,3.026267294549362,1.3640567343803445,0.461107780130818,0.2924843891547196,-0.05513479548661077,-0.03353108453183783,-0.47043955923192987,0.5365146448509008,0.675656394020742,0.4890090726306645,0.7148155477834084,3.8469546928294704,2.2053161275503355,1.2184919280358797,0.6584370811474891,0.3102730914550432,-0.013516106541539124,1.162095562023625,0.31564744700671127,0.5905510121009954,1.0526955163429097,1.6157493731740056,5.2739920917019045,3.004020957813327,2.0992821592755706,2.9131953786813383,2.567154400352722,0.5766657326873362
